ID,Nombre2,PAIS,FUENTE,Fecha,HORA,MES_COLECTADO,ELEVACION,LATITUD,LONGITUD,TIPO,CLASE,COMENTARIOS,Conductivity,d18O,d2H,d-excess,H3,Precipitation,TempAir,TempWater,Vp
03c9d02f-d88a-4fa1-97ed-9285d0e6292e,TENJO,CO,GNIP - Monthly,15/11/2003,0:00:00,11,1550,3.305997222,-76.10000278,Precipitation,Rain,,,-13.3,-97.6,-84.3,,5330,,,
03f20395-0013-4f94-a447-f7a90d88845f,IZOBAMBA,EC,GNIP - Monthly,15/05/2017,0:00:00,5,3058,-0.37,-78.55,Precipitation,Rain,,,-20.26,-150.8,-130.54,,226.8,,,
03f2e48d-5c17-493b-b7b5-27a5179d78b3,PORTO ALEGRE,BR,GNIP - Monthly,15/07/1983,0:00:00,7,7,-30.08,-51.18,Precipitation,Rain,,,-3.54,-18.2,-14.66,8.9,219,13.3,,13.4
03f6fa1e-c1b4-4ac6-bb9c-b770609b118b,BOGOTA,CO,GNIP - Monthly,15/07/2011,0:00:00,7,2547,4.7,-74.13,Precipitation,Precipitation - type unavailable,,,-15.21800717,-110.9111458,-95.6931386,,67.2,13.8,,11.9
03f9ce4d-3130-4ba0-a76e-00e42c8170bb,MARACAY,VE,GNIP - Monthly,15/08/1961,0:00:00,8,442,10.25,-67.65,Precipitation,Precipitation - type unavailable,,,-4.4,-26.7,-22.3,,148,24,,25
040ab42a-938f-4d46-8876-5cdb1e5f60f9,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,8/9/2007,0:00:00,9,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,,-9.05,-59.93,-50.88,,,,,
04107aaf-426a-4948-925e-2761358c71d6,BERLIN-COL,CO,GNIP - Monthly,15/03/2005,0:00:00,3,3307,7.189444444,-72.87166667,Precipitation,Rain,,,-3.58,-13.84,-10.26,,20.3,16,,
0418ee6a-35ee-4cbf-89fd-00d20793403d,GALAPAGOS (CDRS),EC,GNIP - Events,17/04/2015,6:00:00,4,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-2.280020373,-10.04920249,-7.769182117,,2.5,,,
041c387f-1028-4945-8097-b147c0a17f7b,RIO CLARO (UNESP),BR,GNIP - Monthly,15/07/2021,0:00:00,7,614.49694,-22.399288,-47.543743,Precipitation,Rain,,,-1.7,4.2,5.9,,21.4,15.3,,9.9
041cdbe9-1a22-4f84-9855-8142bc360865,FORTALEZA,BR,GNIP - Monthly,15/05/1969,0:00:00,5,27,-3.72,-38.55,Precipitation,Rain,,,-3.09,-21,-17.91,6.7,375,26.7,,29
0428c81b-0487-4f1e-b6bb-a28330acd107,PARCO,PE,GNIP - Monthly,15/02/2001,0:00:00,2,3850,-16.41666667,-69.16666667,Precipitation,Rain,,,-21.73,-160.5,-138.77,,219,,,
042bf757-f54d-49d1-88bd-65079d425271,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,16/09/2006,0:00:00,9,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,80.3,-9.22,-62.88,-53.66,,,,21.8,
042ff9b7-f137-43ef-85ba-496ba0c750fc,RIO BRANCO,BR,GNIP - Monthly,15/08/1973,0:00:00,8,136,-9.98,-67.82,Precipitation,Rain,,,-0.4,11,11.4,,111.6,,,
043bb6ae-714f-4b8e-b7d0-ab051b55adcf,MARABA,BR,GNIP - Events,31/10/1989,0:00:00,10,87,-5.333333333,-49.13472222,Precipitation,Rain,,,-1.79,-3.15,-1.36,,91,,,
043d6638-c561-4ea2-b15c-45caf8973629,CAYENNE (FRENCH GUIANA),GF,GNIP - Monthly,15/01/1975,0:00:00,1,8,4.83,-52.37,Precipitation,Rain,,,-0.59,1.4,1.99,4.7,284,25,,27.7
043d7275-5e4c-4d22-beb0-2d230879ee72,BOGOTA,CO,GNIP - Monthly,15/02/2020,0:00:00,2,2547,4.7,-74.13,Precipitation,Rain,,,-2.7,-8.1,-5.4,,34.2,14.2,,11.1
044172fb-0e51-4a9b-abd9-eebeac5557f8,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/04/2014,0:00:00,4,198,9.357072,-75.289167,Precipitation,Rain,,,-5.17,-40.5,-35.33,,62.7,27.5,,
0457aae0-aec0-4b4b-80c1-f7a148eeef81,CUMBAYA (USFQ),EC,GNIP - Monthly,15/11/2020,0:00:00,11,2380,-0.1968,-78.436,Precipitation,Precipitation - type unavailable,,,0.85,7.9,7.05,,,,,
045ad55e-f36e-469c-8089-db9cdbc27ffd,MANAUS,BR,GNIP - Monthly,15/09/1966,0:00:00,9,72,-3.12,-60.02,Precipitation,Precipitation - type unavailable,,,-0.9,-1.7,-0.8,46.6,103,26.8,,28.5
046b94e7-21bd-49b7-a365-2842d26c7030,BELEM,BR,GNIP - Monthly,15/07/1969,0:00:00,7,24,-1.43,-48.48,Precipitation,Rain,,,0.97,9.1,8.13,9.1,186,26.1,,28.2
04743618-c441-4af3-972f-1243eb9e7d4c,BRAGANCA PAULISTA,BR,GNIP - Events,16/11/1997,0:00:00,11,864,-22.94916667,-46.54916667,Precipitation,Rain,,,-4.37,-17.94,-13.57,,11.6,,,
047a846a-65e1-4987-ab39-8c315704180f,MENDEZ,EC,GNIP - Monthly,15/04/1993,0:00:00,4,665,-2.716666667,-78.33333333,Precipitation,Precipitation - type unavailable,,,-12.95,-97.4,-84.45,,376,,,
047d527f-6c79-4236-8a00-e60f840c0602,IZOBAMBA,EC,GNIP - Monthly,15/02/1983,0:00:00,2,3058,-0.37,-78.55,Precipitation,Rain,,,-10.75,-73.1,-62.35,,87,,,
04857545-a7c6-4e10-9f7f-4d9c8fb5047d,LA CASITA,CO,GNIP - Monthly,15/10/2006,0:00:00,10,2660,7.208333333,-72.93805556,Precipitation,Rain,,,-11.48,-84.59,-73.11,,,,,
048df78e-2480-4433-9161-75e9d6f5980e,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/02/2008,0:00:00,2,98,-3.823991667,-73.377425,Precipitation,Rain,,,-5.17,-31.73,-26.56,1.75,476.5,25.8,,27
04b731e2-5412-4687-aa28-c5bbe31588d4,LA CASITA,CO,GNIP - Monthly,15/12/2004,0:00:00,12,2660,7.208333333,-72.93805556,Precipitation,Rain,,,-4.66,-25.49,-20.83,,,,,
04ba62d1-e4e0-44c2-bef5-0f502b5bb3f4,BETANIA - MET.STATION,BR,GNIP - Monthly,15/11/1974,0:00:00,11,450,-8.259188889,-38.03212222,Precipitation,Rain,,,-2.3,-6,-3.7,,75,,,
04bd97bf-46fe-46d9-8e41-9f5198fe0606,IZOBAMBA,EC,GNIP - Monthly,15/06/2008,0:00:00,6,3058,-0.37,-78.55,Precipitation,Rain,,,-15.84,-113.96,-98.12,3.26,111.5,11.7,,
04c6a000-6bc2-4c69-ac92-41ad953c3ca2,RIO DE JANEIRO,BR,GNIP - Monthly,15/11/1972,0:00:00,11,26,-22.9,-43.17,Precipitation,Rain,,,-1.37,-5.3,-3.93,13.6,87,24.4,,21.5
04cb1655-9b76-45b8-8d74-eb4567db35c9,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/09/2012,0:00:00,9,198,9.357072,-75.289167,Precipitation,Rain,,,-3,-14.2,-11.2,,65,27.5,,
04dce818-da53-40c7-89f7-081eb2f312a7,CARITAMAYA,PE,GNIP - Monthly,15/01/2000,0:00:00,1,3825,-16.00555556,-69.7,Precipitation,Rain,,,-15.66,-112.2,-96.54,,,,,
04dd28e5-46cd-40f4-8938-9c3054f1d751,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/07/2008,0:00:00,7,194,-0.694444444,-90.325,Precipitation,Rain,,,-1.62,-0.58,1.04,,83.1,22.9,,25.1
04e7fcc8-17a9-43a5-998e-54793c668b76,QUITO-INAMHI,EC,GNIP - Monthly,15/09/2014,0:00:00,9,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-8.5,-54.1,-45.6,,82.5,,,
04ea2929-c2c4-4056-adb9-41d26658870d,SOLIMOES - Manacapuru,BR,GNIR - Time series,10/10/2001,0:00:00,10,14,-3.312222222,-60.63027778,Surface waters,Surface Water - flowing,,,-4.67,-27.31,-22.64,,,,,
04f01a1d-9ca1-4d3f-b295-e215293c4074,GALAPAGOS (CDRS),EC,GNIP - Events,2/5/2015,6:00:00,5,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-2.21504915,-7.449412659,-5.234363509,,10,,,
04f3188f-7526-4c75-a34c-014c71962d9f,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/11/1998,0:00:00,11,194,-0.694444444,-90.325,Precipitation,Precipitation - type unavailable,,,-1.37,-2,-0.63,1.07,27,,,
04f9fcef-aa8f-4205-be95-b4325c8b1d12,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/08/2007,0:00:00,8,98,-3.823991667,-73.377425,Precipitation,Rain,,,-1.06,6.62,7.68,2.82,179.9,27.1,,28.8
04fad953-41db-4e07-a95d-392ddaa517a8,TULENAPA,CO,GNIP - Monthly,15/04/2018,0:00:00,4,30,7.789855,-76.650846,Precipitation,Rain,,,-3.65,-16.1,-12.45,0.88,314.5,26.1,,
04fd70d8-2bc8-4381-899d-81d5cc841200,FORTALEZA,BR,GNIP - Events,15/03/1989,0:00:00,3,27,-3.72,-38.55,Precipitation,Rain,,,-1.17,1.7,2.87,,,,,
050bdf20-3102-4da3-959b-e2220c3dbac5,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/03/1998,0:00:00,3,194,-0.694444444,-90.325,Precipitation,Precipitation - type unavailable,,,-4.83,-25.4,-20.57,1.87,318,,,
050c1858-aa3f-4b82-97fb-835ba71107ae,BELEM,BR,GNIP - Monthly,15/12/1979,0:00:00,12,24,-1.43,-48.48,Precipitation,Rain,,,-2.19,-11.2,-9.01,4.8,226,26.3,,30.6
050c55d6-59e4-4432-89c0-0c8a9d24fa19,BOGOTA,CO,GNIP - Monthly,15/12/1984,0:00:00,12,2547,4.7,-74.13,Precipitation,Rain,,,-1.48,-20.3,-18.82,6.4,42,13.1,,11.9
051f7322-2e8b-4ae1-93c2-559ac3e43bf2,LA GALVICIA,CO,GNIP - Monthly,15/03/2005,0:00:00,3,1848,7.125555556,-73.06,Precipitation,Rain,,,-2.73,-6.17,-3.44,,163,16.6,,
0522af23-d115-43c6-8dc3-72db0020865b,CUIABA,BR,GNIP - Monthly,15/09/1966,0:00:00,9,165,-15.6,-56.1,Precipitation,Rain,,,2.8,26.8,24,50.2,25,26.9,,18.4
05283196-67d7-46a9-b61b-e07f06bff6f7,PIRAI - Passa Tres,BR,GNIR - Time series,21/09/1995,0:00:00,9,609,-22.88719444,-49.67164444,Surface waters,Surface Water - flowing,3d-003-1                 ,,-5.8,-35.05,-29.25,,,,,
053970a0-9aff-4f5c-8124-d8c0a1189dd7,MAICAO,CO,GNIP - Monthly,15/08/2004,0:00:00,8,45,11.37261111,-72.24741667,Precipitation,Rain,,,-2.71,-13.86,-11.15,,56.6,,,
053e4cbe-f197-4507-8c9b-14ade6eaf4a7,GALAPAGOS (CDRS),EC,GNIP - Events,11/2/2014,6:00:00,2,2,-0.743055556,-90.30222222,Precipitation,Rain,,,0.869944988,11.11290452,10.24295953,,0.1,,,
0547adf7-c164-4e44-b233-3d2621015b7c,LEBRIJA - Conquistador,CO,GNIR - Time series,2/6/2007,0:00:00,6,1073,6.991944444,-73.03888889,Surface waters,Surface Water - flowing,,612,-10.25,-70.62,-60.37,,,,21.8,
054d1bd2-ef9a-4b95-b3e8-15e9e7b01832,MANAUS,BR,GNIP - Monthly,15/07/1986,0:00:00,7,72,-3.12,-60.02,Precipitation,Rain,,,-2.2,-4,-1.8,5.1,184,25.8,,27.2
0552a48c-133a-4455-a83d-bb629224bc57,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,29/04/2006,0:00:00,4,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,364,-9.22,-61.59,-52.37,,,,23.8,
055dc56a-fa5d-42ab-aef1-742275c6f363,PORTO VELHO,BR,GNIP - Monthly,15/09/1976,0:00:00,9,105,-8.77,-63.92,Precipitation,Rain,,,-1.37,4.9,6.27,15.5,203,25.6,,28.1
0575c543-c34e-47b7-bb77-dde524f98f0d,GALAPAGOS (CDRS),EC,GNIP - Events,18/05/2014,6:00:00,5,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.953556085,-1.35966295,-0.406106865,,1.5,,,
057e9711-3e11-42cb-bfb9-6a0449e7b51e,QUITO-INAMHI,EC,GNIP - Monthly,15/07/2008,0:00:00,7,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-8.91,-66.02,-57.11,,11.3,14.8,,
0580bca0-e566-47bb-8e89-2a0c00bad2fb,IZOBAMBA,EC,GNIP - Monthly,15/09/2017,0:00:00,9,3058,-0.37,-78.55,Precipitation,Rain,,,-6.66,-40.3,-33.64,2.39,53.8,,,
058d3b1d-5769-4a04-844c-5b5145f9ae86,LA CONCORDIA,EC,GNIP - Monthly,15/05/1993,0:00:00,5,360,0.104722222,-79.28333333,Precipitation,Precipitation - type unavailable,,,-7.86,-52.5,-44.64,,176,25.6,,
05b61471-f363-45e8-9298-bed312ff2d41,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/09/2011,0:00:00,9,98,-3.823991667,-73.377425,Precipitation,Rain,,,-1.41,2.96,4.37,2.402543956,698,26.2,,27.8
05bc4bdf-9ae0-4b92-a638-de43dbddf8b5,EL VERJON,CO,GNIP - Monthly,15/10/1999,0:00:00,10,3250,4.65325,-74.09894167,Precipitation,Rain,,,-11.81,-81.5,-69.69,,174.1,,,
05befab0-3d89-49cb-a6c9-97d4267acefe,QUITO-INAMHI,EC,GNIP - Monthly,15/05/2014,0:00:00,5,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-16.14,-117.9,-101.76,,206,,,
05c05af3-69d7-4331-a047-7ebb83c25bd4,TULENAPA,CO,GNIP - Monthly,15/08/2017,0:00:00,8,30,7.789855,-76.650846,Precipitation,Rain,,,-5.57,-41.1,-35.53,1.35,237.1,24.2,,
05d24c24-3df3-48c6-ba84-5f5ada180879,BOGOTA,CO,GNIP - Monthly,15/11/2016,0:00:00,11,2547,4.7,-74.13,Precipitation,Rain,,,-8.64,-58.4,-49.76,1.47,128.7,,,
05e0354c-5218-4ae8-864b-1b4061f796e1,PLANTA NIMA,CO,GNIP - Monthly,15/08/2003,0:00:00,8,1170,3.33,-76.13,Precipitation,Rain,,,-9.7,-66.2,-56.5,,1110,,,
05e48986-da3f-453c-948d-4d6ac72f0c96,CEARA MIRIM,BR,GNIP - Monthly,15/11/1976,0:00:00,11,8,-5.8,-35.2,Precipitation,Rain,,,-1,0.7,1.7,3.6,19,25.5,,23.4
05eb05d0-c813-4a3b-bb4c-9c13c08654f9,EL PICACHO,CO,GNIP - Monthly,15/06/2005,0:00:00,6,,7.112777778,-72.96972222,Precipitation,Rain,,,-12.32,-87.86,-75.54,,234.1,8,,
05ef6b08-e962-44ce-997a-e951caa9ed05,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/08/2018,0:00:00,8,857,-19.87086111,-43.96733333,Precipitation,Rain,,,-1.34,4.8,6.14,2.57,39.7,20.3,,23.9
05fc9290-0663-437b-a609-9cc9434c7cee,GALAPAGOS (CDRS),EC,GNIP - Events,19/10/2014,6:00:00,10,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-1.089350833,-1.211040389,-0.121689557,,3.1,,,
05fcbd9c-2b90-4f46-91b4-edd80bc16048,QUITO-INAMHI,EC,GNIP - Monthly,1/12/1997,0:00:00,12,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-7.39,-51,-43.61,,120,,,
05fd702d-e6db-4a4e-acd1-29828eaf0bbc,RIO CLARO (UNESP),BR,GNIP - Monthly,15/02/2013,0:00:00,2,614.49694,-22.399288,-47.543743,Precipitation,Rain,,,-3.15,-13.2,-10.05,2.4,197.4,23.7,,22.8
060e3f06-b096-417b-8a75-3ba0777f77a2,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/09/2002,0:00:00,9,194,-0.694444444,-90.325,Precipitation,"Rain & Snow (""mixed"")",,,-1.55,-1.5,0.05,0.9,76.4,20.1,,22
061091f3-3a50-466b-b71d-178e67631b1b,NUEVA ROCAFUERTE,EC,GNIP - Monthly,15/08/2016,0:00:00,8,180,-0.92,-75.4,Precipitation,Rain,,,-2.2,-2.7,-0.5,,262.1,,,
061fd56f-a3b6-44df-8972-0d16703ea2d1,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/12/2009,0:00:00,12,857,-19.87086111,-43.96733333,Precipitation,Rain,,,-5.82,-34.6,-28.78,3.15,323.3,22.6,,25.2
062cfb68-5362-489c-9ee8-47ef9ba0bc44,PIRACICABA,BR,GNIP - Events,6/9/1996,0:00:00,9,545,-22.71,-46.46583333,Precipitation,Rain,,,-1.1,6.6,7.7,,3.4,,,
06313f63-969c-4797-8288-adea990be521,ALLURIQUIN,EC,GNIP - Monthly,15/11/1992,0:00:00,11,850,-0.316666667,-78.96666667,Precipitation,Precipitation - type unavailable,,,-1.25,-5.5,-4.25,,13,22.6,,
0638c1b7-a713-4664-bdd4-7135290e4c9e,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/08/2004,0:00:00,8,198,9.357072,-75.289167,Precipitation,Rain,,,-5.42,-33.41,-27.99,,,,,
06452973-2612-45f3-bf1e-c5a10420d6d3,TENJO,CO,GNIP - Monthly,15/03/2003,0:00:00,3,1550,3.305997222,-76.10000278,Precipitation,Rain,,,-4.17,-20,-15.83,,143,,,
064e90cf-f6c6-4816-8ad1-b83f300a74ba,GALAPAGOS (CDRS),EC,GNIP - Events,29/06/2015,6:00:00,6,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.559973012,4.638547114,5.198520126,,1.4,,,
06515455-61db-439b-a6e8-1aa244080262,CAYENNE,GF,GNIP - Monthly,15/07/2021,0:00:00,7,2,4.93,-52.32,Precipitation,Rain,,,-3.41,-14.1,-10.69,,310.9,,,
066b6e2c-24c3-4dc8-92a0-db9c668cd635,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/11/2004,0:00:00,11,198,9.357072,-75.289167,Precipitation,Rain,,,-11.15,-79.55,-68.4,,,,,
066e4f63-e254-4bf7-bd5c-a778a67388c4,TULENAPA,CO,GNIP - Monthly,15/04/2017,0:00:00,4,30,7.789855,-76.650846,Precipitation,Rain,,,-5.25,-31.2,-25.95,1.34,87.9,23.7,,
066e517f-f769-49eb-8637-7fcbb0730016,IZOBAMBA,EC,GNIP - Monthly,15/09/1974,0:00:00,9,3058,-0.37,-78.55,Precipitation,Rain,,,-13.37,-95.7,-82.33,25.4,107,12,,9.6
0675119e-8a12-400a-a106-0ae06ea662b8,CUIABA,BR,GNIP - Monthly,15/08/1986,0:00:00,8,165,-15.6,-56.1,Precipitation,Rain,,,0.2,10,9.8,,96,25.2,,23.1
067afe4e-3d49-4fd9-b9c0-eefaec347c43,SAO LUIS,BR,GNIP - Events,15/07/1989,0:00:00,7,35,-2.6,-44.23,Precipitation,Rain,,,-1.47,-0.5,0.97,,199,,,
0683144c-406a-45d7-9a73-53ca77c545ef,IZOBAMBA,EC,GNIP - Monthly,15/12/2002,0:00:00,12,3058,-0.37,-78.55,Precipitation,Rain,,,-6.28,-35.8,-29.52,,,,,
06933414-af73-4362-ab2b-259b8804a97d,MARCAPOMACOCHA,PE,GNIP - Monthly,15/08/2006,0:00:00,8,4477,-11.40438889,-76.32505556,Precipitation,Rain,,,-6.16,-27.62,-21.46,3.88,,,,
069d6a81-8d92-4730-ad7a-a696a02a9e01,TENJO,CO,GNIP - Monthly,15/07/2003,0:00:00,7,1550,3.305997222,-76.10000278,Precipitation,Rain,,,-7.8,-58.6,-50.8,,830,,,
06b0dfa5-1cbc-42ee-84c7-a03041a9cfcf,PIRACICABA - Artemis,BR,GNIR - Time series,4/2/1997,0:00:00,2,461,-22.67763056,-47.77488056,Surface waters,Surface Water - flowing,4d-007-28                ,,-6.34,-41.67,-35.33,,,,,
06beccd4-5299-45f7-b70d-36c6c3f1cde6,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/07/2021,0:00:00,7,198,9.357072,-75.289167,Precipitation,Rain,,,-7.39,-51.6,-44.21,,243,,,
06c5d100-d33b-4fc5-adc4-06fc50427de5,LEBRIJA - Majadas,CO,GNIR - Time series,11/4/2006,0:00:00,4,760,7.159166667,-73.10083333,Surface waters,Surface Water - flowing,,148,-7.67,-50.5,-42.83,,,,23.8,
06ce762c-c2de-4cc0-9a13-c1665226228f,CAYENNE,GF,GNIP - Monthly,15/07/2020,0:00:00,7,2,4.93,-52.32,Precipitation,Rain,,,-2.66,-9.2,-6.54,,101.3,,,
06d76ab1-56a7-4c74-a799-e05f39d6cb09,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/07/2004,0:00:00,7,198,9.357072,-75.289167,Precipitation,Rain,,,-8.23,-57.15,-48.92,,,,,
06d92b5c-385c-496c-a945-bfe761c72987,BOGOTA,CO,GNIP - Monthly,15/11/1998,0:00:00,11,2547,4.7,-74.13,Precipitation,Rain,,,-9.58,-65.1,-55.52,2.65,96,14.1,,
06dcd17b-267b-44e4-9de0-a1ecb6f785ef,EL ANGULO,CO,GNIP - Monthly,15/07/1999,0:00:00,7,2800,4.912811111,-73.89339167,Precipitation,Rain,,,-11.76,-72.2,-60.44,,217,,,
06e7df85-11f9-4d0e-8ce0-969adab10484,SANTAREM,BR,GNIP - Monthly,15/10/1972,0:00:00,10,46,-2.433333333,-54.71666667,Precipitation,Rain,,,-1.7,-4,-2.3,,132.1,,,
0702d9c6-a8c9-4ccf-a4b2-26cd1efc17ff,IZOBAMBA,EC,GNIP - Monthly,15/01/2008,0:00:00,1,3058,-0.37,-78.55,Precipitation,Rain,,,-9.97,-66.93,-56.96,1.86,246.6,11.5,,
07160bd1-35ee-4206-94dc-558a0b79e1ee,SAN GABRIEL,EC,GNIP - Monthly,15/09/2019,0:00:00,9,2860,0.604166667,-77.81944444,Precipitation,Precipitation - type unavailable,,,-6.84,-45.5,-38.66,,,,,
071b39ee-2941-48a5-801b-d2229119af06,GALAPAGOS (CDRS),EC,GNIP - Events,12/12/2013,6:00:00,12,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.854167659,0.416781425,1.270949084,,2.3,,,
0722acb2-0c69-488e-b3fb-3f6b16c13046,BELEM,BR,GNIP - Other schedule,30/04/1989,0:00:00,4,24,-1.43,-48.48,Precipitation,Rain,sample name corresponds to sampling period (weighted average),,-7.96,-52.3,-44.34,,30,,,
0726aadb-ead3-4c4d-9538-5104aea43ef2,SAN GABRIEL,EC,GNIP - Monthly,15/05/2017,0:00:00,5,2860,0.604166667,-77.81944444,Precipitation,Rain,,,-22.71,-170,-147.29,,150.5,,,
072dadc2-d95e-4764-b6a0-b364291fb992,PIRACICABA - Piracicaba,BR,GNIR - Time series,1/8/1996,0:00:00,8,468,-22.68745278,-47.67807778,Surface waters,Surface Water - flowing,CESP-19                  ,,-5.74,-34.97,-29.23,,,,,
072f4cfb-129e-477c-abd2-70c25ff09393,CAMPO GRANDE,BR,GNIP - Events,30/09/1989,0:00:00,9,572,-20.47,-54.67,Precipitation,Rain,,,-1.49,8.1,9.59,,,,,
073080c9-22d9-4c2d-88ca-115f3c5fa0fa,PIRACICABA,BR,GNIP - Events,31/01/1997,0:00:00,1,545,-22.71,-46.46583333,Precipitation,Rain,,,-4.1,-18.2,-14.1,,9.8,,,
0734c481-acb8-4ca3-b16e-32a1d49edfaa,QUITO-INAMHI,EC,GNIP - Monthly,15/08/2011,0:00:00,8,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-10.98847392,-72.24064061,-61.25216669,,62,15.4,,11.2
074b66cd-95ab-4ea9-9e0c-51c921983a82,FORTALEZA,BR,GNIP - Monthly,15/07/1968,0:00:00,7,27,-3.72,-38.55,Precipitation,Rain,,,-3.89,-16.9,-13.01,7.1,60,25.2,,24.1
0759d158-7174-429d-8bdf-e855cfc224df,CAMPINAS,BR,GNIP - Events,14/09/1997,0:00:00,9,661,-23,-47.13333333,Precipitation,Rain,,,1.33,27.44,26.11,,28,,,
075b363b-a30c-45ad-a1ad-bd39b6877ab0,CUENCA,EC,GNIP - Monthly,15/06/1992,0:00:00,6,2510,-2.883333333,-78.98333333,Precipitation,Precipitation - type unavailable,,,-7.61,-51.5,-43.89,,30,15.6,,
07721a3d-114d-4cd1-9a9d-7f3a86cef81c,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/02/2012,0:00:00,2,98,-3.823991667,-73.377425,Precipitation,Rain,,,-6.11,-35.06,-28.95,1.451720457,823.2,25.6,,27.6
077b2beb-41e3-46d8-b3aa-9d7c62a0fd2f,GALAPAGOS (CDRS),EC,GNIP - Monthly,15/02/2016,0:00:00,2,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.977093526,3.378927186,4.356020712,,8.8,,,
077f8bbf-19de-4f5d-b7ed-86b263d81e7e,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/07/1998,0:00:00,7,194,-0.694444444,-90.325,Precipitation,Precipitation - type unavailable,,,-0.95,2.7,3.65,1.33,17,,,
0784a8a2-46ba-47b8-a030-303a2c96f692,CAMPINAS,BR,GNIP - Events,22/03/1998,0:00:00,3,661,-23,-47.13333333,Precipitation,Rain,,,-3.34,-24.02,-20.68,,4.4,,,
078fcfc7-5713-42d1-b6f2-a836839678b6,CUIABA,BR,GNIP - Events,15/08/1989,0:00:00,8,165,-15.6,-56.1,Precipitation,Rain,,,-1.15,8.7,9.85,,,,,
07941a76-1cdc-48bd-8f7d-7699e8021cf2,PORTO VELHO,BR,GNIP - Monthly,15/12/1975,0:00:00,12,105,-8.77,-63.92,Precipitation,Rain,,,-5.55,-31,-25.45,13.1,322,24.9,,28.1
0797f604-ef7b-43f5-bd59-20ed03ef2525,TAPAJOS - 01,BR,GNIR - Synoptic,31/07/1976,0:00:00,7,51,-2.74,-67.48,Surface waters,Surface Water - flowing,,,-8.12,-54,-45.88,,,,,
07ae8b3b-5629-4d8f-9951-73c5c1658d29,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/09/2021,0:00:00,9,198,9.357072,-75.289167,Precipitation,Rain,,,-3.49,-20,-16.51,,80.9,,,
07ba687b-4321-49a3-adaf-d7078f936a03,BARRANQUILLA,CO,GNIP - Monthly,15/08/1981,0:00:00,8,14,10.88,-74.78,Precipitation,Rain,,,-7.12,-48.9,-41.78,6.2,227,27.4,,30
07d49160-5f00-4cd1-9d8f-01c038e41319,OVEJAS,CO,GNIP - Monthly,15/05/2002,0:00:00,5,225,9.545,-75.22027778,Precipitation,Rain,,,-12.34,-92.5,-80.16,,,,,
07d9d362-c3f7-4fdf-a70d-d9084e605976,PUYO,EC,GNIP - Monthly,15/09/2017,0:00:00,9,960,-1.5075,-77.94388889,Precipitation,Rain,,,-4.86,-23.6,-18.74,,331.6,,,
07db7c69-84ab-470d-b64e-8dfdf51b975c,LA GALVICIA,CO,GNIP - Monthly,15/07/2005,0:00:00,7,1848,7.125555556,-73.06,Precipitation,Rain,,,-6.98,-45.75,-38.77,,106,21.1,,
07e6650e-7d32-4e3a-978f-cf1cefffc557,MENDEZ,EC,GNIP - Monthly,15/09/1993,0:00:00,9,665,-2.716666667,-78.33333333,Precipitation,Precipitation - type unavailable,,,-3.49,-13.5,-10.01,,182,,,
07ed98de-1e89-4a81-80ad-49b41d3d6a2a,IZOBAMBA,EC,GNIP - Monthly,15/05/1983,0:00:00,5,3058,-0.37,-78.55,Precipitation,Rain,,,-20.51,-157.1,-136.59,5.4,216,,,
