ID,"	Nombre2",LATITUD,LONGITUD,ELEVACION,Fecha,AÑO,MES_COLECTADO,"	d2H","	d18O",H3,H3 Error,d-excess,TIPO,CLASE,PAIS,FUENTE
IDEAM_RNI_Canelos 44638,Canelos ,7.866667,-74.166667,,18/03/2022,2022,3,-12.8,-2.89,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44666,Canelos ,7.866667,-74.166667,,15/04/2022,2022,4,-35.3,-4.44,,,0.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44727,Canelos ,7.866667,-74.166667,,15/06/2022,2022,6,-91.5,-12.85,,,11.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44758,Canelos ,7.866667,-74.166667,,16/07/2022,2022,7,-61.6,-8.8,,,8.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44789,Canelos ,7.866667,-74.166667,,16/08/2022,2022,8,-57.1,-8.62,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44820,Canelos ,7.866667,-74.166667,,16/09/2022,2022,9,-64.6,-9.22,,,9.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44851,Canelos ,7.866667,-74.166667,,17/10/2022,2022,10,-63.7,-9.37,,,11.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44880,Canelos ,7.866667,-74.166667,,15/11/2022,2022,11,-80.05,-11.18,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44910,Canelos ,7.866667,-74.166667,,15/12/2022,2022,12,-3,-2.07,,,13.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44941,Canelos ,7.866667,-74.166667,,15/01/2023,2023,1,-23.6,-4.03,,,8.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 44972,Canelos ,7.866667,-74.166667,,15/02/2023,2023,2,-8.7,-1.94,,,6.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 45000,Canelos ,7.866667,-74.166667,,15/03/2023,2023,3,-10.5,-2.53,,,9.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 45031,Canelos ,,,,15/04/2023,2023,4,-21.1,-3.9,,,-21.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 45061,Canelos ,,,,15/05/2023,2023,5,-88.4,-11.63,,,-88.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Canelos 45092,Canelos ,,,,15/06/2023,2023,6,-70.5,-9.51,,,-70.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44485,Oiba ,6.2625,-73.30333333,,16/10/2021,2021,10,-46.7,-7.39,,,12.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44517,Oiba ,6.2625,-73.30333333,,17/11/2021,2021,11,-17.7,-3.48,,,10.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44546,Oiba ,6.2625,-73.30333333,,16/12/2021,2021,12,-14.1,-3.36,,,12.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44578,Oiba ,6.2625,-73.30333333,,17/01/2022,2022,1,-1.6,-1.82,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44609,Oiba ,6.2625,-73.30333333,,17/02/2022,2022,2,-11.2,-2.9,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44635,Oiba ,6.2625,-73.30333333,,15/03/2022,2022,3,-33,-5.59,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44666,Oiba ,6.2625,-73.30333333,,15/04/2022,2022,4,-69.5,-9.51,,,6.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44702,Oiba ,6.2625,-73.30333333,,21/05/2022,2022,5,-93.9,-12.77,,,8.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44728,Oiba ,6.2625,-73.30333333,,16/06/2022,2022,6,-60.9,-5.32,,,-18.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44757,Oiba ,6.2625,-73.30333333,,15/07/2022,2022,7,-66.3,-9.52,,,9.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44788,Oiba ,6.2625,-73.30333333,,15/08/2022,2022,8,-57.3,-8.71,,,12.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44819,Oiba ,6.2625,-73.30333333,,15/09/2022,2022,9,-55.1,-8.38,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44849,Oiba ,6.2625,-73.30333333,,15/10/2022,2022,10,-93.76,-12.99,,,10.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44890,Oiba ,6.2625,-73.30333333,,25/11/2022,2022,11,-84.81,-12.08,,,11.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Oiba 44911,Oiba ,6.2625,-73.30333333,,16/12/2022,2022,12,-50.98,-6.38,,,0.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44609,Remedios ,6.715833,-74.41,,17/02/2022,2022,2,-0.8,-1.77,,,13.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44638,Remedios ,6.715833,-74.41,,18/03/2022,2022,3,-19.7,-3.64,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44666,Remedios ,6.715833,-74.41,,15/04/2022,2022,4,-58.4,-8.03,,,5.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44696,Remedios ,6.715833,-74.41,,15/05/2022,2022,5,-97.7,-13.64,,,11.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44727,Remedios ,6.715833,-74.41,,15/06/2022,2022,6,-109.8,-15.08,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44757,Remedios ,6.715833,-74.41,,15/07/2022,2022,7,-68.8,-9.94,,,10.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44788,Remedios ,6.715833,-74.41,,15/08/2022,2022,8,-59.4,-8.92,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44819,Remedios ,6.715833,-74.41,,15/09/2022,2022,9,-66.2,-9.8,,,12.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44849,Remedios ,6.715833,-74.41,,15/10/2022,2022,10,-75.3,-10.88,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44880,Remedios ,6.715833,-74.41,,15/11/2022,2022,11,-92.1,-12.91,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44911,Remedios ,6.715833,-74.41,,16/12/2022,2022,12,-28.3,-5.2,,,13.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44942,Remedios ,6.715833,-74.41,,16/01/2023,2023,1,-23.4,-4.18,,,10,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 44972,Remedios ,6.715833,-74.41,,15/02/2023,2023,2,-10.4,-2.56,,,10.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Remedios 45000,Remedios ,6.715833,-74.41,,15/03/2023,2023,3,-13.5,-3.11,,,11.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44546,Puerto Berrio ,7.01175,-74.716306,,16/12/2021,2021,12,-2.6,-0.86,,,4.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44578,Puerto Berrio ,7.01175,-74.716306,,17/01/2022,2022,1,14.1,1.02,,,5.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44609,Puerto Berrio ,7.01175,-74.716306,,17/02/2022,2022,2,-5.6,-1.76,,,8.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44638,Puerto Berrio ,7.01175,-74.716306,,18/03/2022,2022,3,-28.1,-4.28,,,6.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44667,Puerto Berrio ,7.01175,-74.716306,,16/04/2022,2022,4,-61.6,-8.72,,,8.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44696,Puerto Berrio ,7.01175,-74.716306,,15/05/2022,2022,5,-85.2,-11.47,,,6.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44727,Puerto Berrio ,7.01175,-74.716306,,15/06/2022,2022,6,-102.4,-14.05,,,10,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44757,Puerto Berrio ,7.01175,-74.716306,,15/07/2022,2022,7,-70.5,-9.83,,,8.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44788,Puerto Berrio ,7.01175,-74.716306,,15/08/2022,2022,8,-63.8,-9.11,,,9.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44819,Puerto Berrio ,7.01175,-74.716306,,15/09/2022,2022,9,-77.4,-10.97,,,10.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44849,Puerto Berrio ,7.01175,-74.716306,,15/10/2022,2022,10,-14,-3.38,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Puerto Berrio 44880,Puerto Berrio ,7.01175,-74.716306,,15/11/2022,2022,11,-78.3,-10.38,,,4.7,Lluvia,Lluvia,CO,IDEAM -RNI
